datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2024-12-10,1733763600,28.0,25.0,26.1,30.9,25.0,26.7,22.9,83.0,20.3,64.5,33.33,['rain'],0.0,0.0,14.0,10.1,287.3,1006.6,99.9,15.3,78.6,6.8,3.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,26.7,24.2,25.3,26.7,24.2,25.3,22.6,85.1,12.5,80.6,29.17,['rain'],0.0,0.0,37.4,19.4,238.9,1006.1,100.0,19.5,42.5,3.8,1.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,27.8,25.2,26.1,30.6,25.2,26.9,22.6,81.0,3.8,64.5,29.17,['rain'],0.0,0.0,43.6,24.8,237.3,1005.8,100.0,22.0,71.5,6.0,3.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-13,1734022800,26.5,24.0,25.1,26.5,24.0,25.1,22.8,87.6,38.4,64.5,29.17,['rain'],0.0,0.0,41.0,20.9,238.6,1006.1,100.0,15.8,63.5,5.6,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,27.1,24.3,25.2,29.6,24.3,25.3,22.5,85.2,4.5,64.5,25.0,['rain'],0.0,0.0,45.0,25.2,257.9,1006.1,98.6,20.2,98.6,8.4,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,26.4,23.9,24.9,26.4,23.9,24.9,22.9,88.7,16.7,64.5,33.33,['rain'],0.0,0.0,35.3,19.1,260.0,1006.5,98.8,20.9,64.3,5.7,4.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-16,1734282000,27.0,24.3,25.4,29.6,24.3,25.6,22.9,85.8,7.4,87.1,33.33,['rain'],0.0,0.0,41.8,20.5,259.9,1006.8,98.3,20.3,107.1,9.2,5.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,28.9,24.6,26.4,32.3,24.6,27.5,23.0,81.7,8.7,67.7,33.33,['rain'],0.0,0.0,34.2,20.5,257.7,1006.8,100.0,20.2,136.0,11.7,5.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-03,1733158800,27.3,25.0,26.2,29.7,25.0,26.9,22.4,79.6,9.1,87.1,54.17,['rain'],0.0,0.0,47.2,26.6,235.7,1008.6,100.0,21.1,47.4,3.4,2.0,10.0,05:28:55,1733178535,17:56:22,1733223382,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,27.8,24.7,26.1,30.6,24.7,27.0,22.6,81.3,10.3,83.9,62.5,['rain'],0.0,0.0,38.5,19.4,238.2,1007.9,99.9,20.6,39.6,3.3,2.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-05,1733331600,29.2,24.9,27.0,32.1,24.9,28.6,22.5,77.2,4.6,87.1,37.5,['rain'],0.0,0.0,15.8,11.5,286.8,1007.1,100.0,21.5,123.4,10.6,7.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-06,1733418000,30.8,25.5,27.5,34.0,25.5,29.3,22.5,74.7,12.4,87.1,66.67,['rain'],0.0,0.0,15.8,14.8,46.9,1006.6,95.9,17.6,146.9,12.8,7.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,29.4,24.6,26.7,33.0,24.6,28.2,22.8,79.9,11.0,67.7,50.0,['rain'],0.0,0.0,14.8,11.5,69.3,1006.5,97.0,18.8,159.4,13.7,6.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,29.1,24.8,26.8,32.6,24.8,28.5,23.3,81.3,19.0,71.0,33.33,['rain'],0.0,0.0,11.5,9.4,282.7,1007.0,96.8,15.1,125.1,11.4,5.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,30.2,26.2,27.5,33.8,26.2,29.6,23.0,76.6,14.2,80.6,33.33,['rain'],0.0,0.0,15.1,17.6,303.1,1006.8,100.0,17.4,146.0,12.6,7.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.0,25.0,26.1,30.9,25.0,26.7,22.9,83.0,20.3,67.7,33.33,['rain'],0.0,0.0,14.0,10.1,287.3,1006.6,99.9,15.3,78.6,6.8,3.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,26.7,24.2,25.3,26.7,24.2,25.3,22.6,85.1,12.5,58.1,29.17,['rain'],0.0,0.0,37.4,19.4,238.9,1006.1,100.0,19.5,42.5,3.8,1.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,27.8,25.2,26.1,30.6,25.2,26.9,22.6,81.0,3.8,61.3,29.17,['rain'],0.0,0.0,43.6,24.8,237.3,1005.8,100.0,22.0,71.5,6.0,3.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-13,1734022800,26.5,24.0,25.1,26.5,24.0,25.1,22.8,87.6,38.4,54.8,29.17,['rain'],0.0,0.0,41.0,20.9,238.6,1006.1,100.0,15.8,63.5,5.6,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,27.1,24.3,25.2,29.6,24.3,25.3,22.5,85.2,4.5,67.7,25.0,['rain'],0.0,0.0,45.0,25.2,257.9,1006.1,98.6,20.2,98.6,8.4,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,26.4,23.9,24.9,26.4,23.9,24.9,22.9,88.7,16.7,58.1,33.33,['rain'],0.0,0.0,35.3,19.1,260.0,1006.5,98.8,20.9,64.3,5.7,4.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-16,1734282000,27.0,24.3,25.4,29.6,24.3,25.6,22.9,85.8,7.4,58.1,33.33,['rain'],0.0,0.0,41.8,20.5,259.9,1006.8,98.3,20.3,107.1,9.2,5.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,28.9,24.6,26.4,32.3,24.6,27.5,23.0,81.7,8.7,58.1,33.33,['rain'],0.0,0.0,34.2,20.5,257.7,1006.8,100.0,20.2,136.0,11.7,5.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-03,1733158800,27.3,25.0,26.3,29.7,25.0,26.9,22.4,79.5,9.1,87.1,54.17,['rain'],0.0,0.0,47.2,26.6,236.0,1008.7,100.0,20.9,49.9,3.4,2.0,10.0,05:28:55,1733178535,17:56:22,1733223382,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,27.8,24.7,26.1,30.6,24.7,27.0,22.6,81.3,10.3,83.9,62.5,['rain'],0.0,0.0,38.5,19.4,238.2,1007.9,99.9,20.6,39.6,3.3,2.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-05,1733331600,29.2,24.9,27.0,32.1,24.9,28.6,22.5,77.2,4.6,87.1,37.5,['rain'],0.0,0.0,15.8,11.5,286.8,1007.1,100.0,21.5,123.4,10.6,7.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-06,1733418000,30.8,25.5,27.5,34.0,25.5,29.3,22.5,74.7,12.4,87.1,66.67,['rain'],0.0,0.0,15.8,14.8,46.9,1006.6,95.9,17.6,146.9,12.8,7.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,29.4,24.6,26.7,33.0,24.6,28.2,22.8,79.9,11.0,67.7,50.0,['rain'],0.0,0.0,14.8,11.5,69.3,1006.5,97.0,18.8,159.4,13.7,6.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,29.1,24.8,26.8,32.6,24.8,28.5,23.3,81.3,19.0,71.0,33.33,['rain'],0.0,0.0,11.5,9.4,282.7,1007.0,96.8,15.1,125.1,11.4,5.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,30.2,26.2,27.5,33.8,26.2,29.6,23.0,76.6,14.2,80.6,33.33,['rain'],0.0,0.0,15.1,17.6,303.1,1006.8,100.0,17.4,146.0,12.6,7.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.0,25.0,26.1,30.9,25.0,26.7,22.9,83.0,20.3,67.7,33.33,['rain'],0.0,0.0,14.0,10.1,287.3,1006.6,99.9,15.3,78.6,6.8,3.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,26.7,24.2,25.3,26.7,24.2,25.3,22.6,85.1,12.5,58.1,29.17,['rain'],0.0,0.0,37.4,19.4,238.9,1006.1,100.0,19.5,42.5,3.8,1.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,27.8,25.2,26.1,30.6,25.2,26.9,22.6,81.0,3.8,61.3,29.17,['rain'],0.0,0.0,43.6,24.8,237.3,1005.8,100.0,22.0,71.5,6.0,3.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-13,1734022800,26.5,24.0,25.1,26.5,24.0,25.1,22.8,87.6,38.4,54.8,29.17,['rain'],0.0,0.0,41.0,20.9,238.6,1006.1,100.0,15.8,63.5,5.6,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,27.1,24.3,25.2,29.6,24.3,25.3,22.5,85.2,4.5,67.7,25.0,['rain'],0.0,0.0,45.0,25.2,257.9,1006.1,98.6,20.2,98.6,8.4,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,26.4,23.9,24.9,26.4,23.9,24.9,22.9,88.7,16.7,58.1,33.33,['rain'],0.0,0.0,35.3,19.1,260.0,1006.5,98.8,20.9,64.3,5.7,4.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-16,1734282000,27.0,24.3,25.4,29.6,24.3,25.6,22.9,85.8,7.4,58.1,33.33,['rain'],0.0,0.0,41.8,20.5,259.9,1006.8,98.3,20.3,107.1,9.2,5.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,28.9,24.6,26.4,32.3,24.6,27.5,23.0,81.7,8.7,58.1,33.33,['rain'],0.0,0.0,34.2,20.5,257.7,1006.8,100.0,20.2,136.0,11.7,5.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-03,1733158800,27.3,25.0,26.3,29.7,25.0,27.0,22.4,79.4,9.1,87.1,54.17,['rain'],0.0,0.0,47.2,26.6,236.8,1008.7,100.0,20.7,52.7,3.4,2.0,10.0,05:28:55,1733178535,17:56:22,1733223382,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,27.8,24.7,26.1,30.6,24.7,27.0,22.6,81.3,10.3,83.9,62.5,['rain'],0.0,0.0,38.5,19.4,238.2,1007.9,99.9,20.6,39.6,3.3,2.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-05,1733331600,29.2,24.9,27.0,32.1,24.9,28.6,22.5,77.2,4.6,87.1,37.5,['rain'],0.0,0.0,15.8,11.5,286.8,1007.1,100.0,21.5,123.4,10.6,7.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-06,1733418000,30.8,25.5,27.5,34.0,25.5,29.3,22.5,74.7,12.4,87.1,66.67,['rain'],0.0,0.0,15.8,14.8,46.9,1006.6,95.9,17.6,146.9,12.8,7.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,29.4,24.6,26.7,33.0,24.6,28.2,22.8,79.9,11.0,67.7,50.0,['rain'],0.0,0.0,14.8,11.5,69.3,1006.5,97.0,18.8,159.4,13.7,6.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,29.1,24.8,26.8,32.6,24.8,28.5,23.3,81.3,19.0,71.0,33.33,['rain'],0.0,0.0,11.5,9.4,282.7,1007.0,96.8,15.1,125.1,11.4,5.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,30.2,26.2,27.5,33.8,26.2,29.6,23.0,76.6,14.2,80.6,33.33,['rain'],0.0,0.0,15.1,17.6,303.1,1006.8,100.0,17.4,146.0,12.6,7.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.0,25.0,26.1,30.9,25.0,26.7,22.9,83.0,20.3,67.7,33.33,['rain'],0.0,0.0,14.0,10.1,287.3,1006.6,99.9,15.3,78.6,6.8,3.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,26.7,24.2,25.3,26.7,24.2,25.3,22.6,85.1,12.5,58.1,29.17,['rain'],0.0,0.0,37.4,19.4,238.9,1006.1,100.0,19.5,42.5,3.8,1.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,27.8,25.2,26.1,30.6,25.2,26.9,22.6,81.0,3.8,61.3,29.17,['rain'],0.0,0.0,43.6,24.8,237.3,1005.8,100.0,22.0,71.5,6.0,3.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-13,1734022800,26.5,24.0,25.1,26.5,24.0,25.1,22.8,87.6,38.4,54.8,29.17,['rain'],0.0,0.0,41.0,20.9,238.6,1006.1,100.0,15.8,63.5,5.6,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,27.1,24.3,25.2,29.6,24.3,25.3,22.5,85.2,4.5,67.7,25.0,['rain'],0.0,0.0,45.0,25.2,257.9,1006.1,98.6,20.2,98.6,8.4,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,26.4,23.9,24.9,26.4,23.9,24.9,22.9,88.7,16.7,58.1,33.33,['rain'],0.0,0.0,35.3,19.1,260.0,1006.5,98.8,20.9,64.3,5.7,4.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-16,1734282000,27.0,24.3,25.4,29.6,24.3,25.6,22.9,85.8,7.4,58.1,33.33,['rain'],0.0,0.0,41.8,20.5,259.9,1006.8,98.3,20.3,107.1,9.2,5.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,28.9,24.6,26.4,32.3,24.6,27.5,23.0,81.7,8.7,58.1,33.33,['rain'],0.0,0.0,34.2,20.5,257.7,1006.8,100.0,20.2,136.0,11.7,5.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-03,1733158800,27.3,25.0,26.2,29.7,25.0,27.1,22.4,79.7,9.0,87.1,50.0,['rain'],0.0,0.0,47.2,26.6,237.8,1008.8,100.0,20.3,57.4,3.3,2.0,10.0,05:28:55,1733178535,17:56:22,1733223382,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,27.8,24.7,26.1,30.6,24.7,27.0,22.6,81.3,10.3,83.9,62.5,['rain'],0.0,0.0,38.5,19.4,238.2,1007.9,99.9,20.6,39.6,3.3,2.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-05,1733331600,29.2,24.9,27.0,32.1,24.9,28.6,22.5,77.2,4.6,87.1,37.5,['rain'],0.0,0.0,15.8,11.5,286.8,1007.1,100.0,21.5,123.4,10.6,7.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-06,1733418000,30.8,25.5,27.5,34.0,25.5,29.3,22.5,74.7,12.4,87.1,66.67,['rain'],0.0,0.0,15.8,14.8,46.9,1006.6,95.9,17.6,146.9,12.8,7.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,29.4,24.6,26.7,33.0,24.6,28.2,22.8,79.9,11.0,67.7,50.0,['rain'],0.0,0.0,14.8,11.5,69.3,1006.5,97.0,18.8,159.4,13.7,6.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,29.1,24.8,26.8,32.6,24.8,28.5,23.3,81.3,19.0,71.0,33.33,['rain'],0.0,0.0,11.5,9.4,282.7,1007.0,96.8,15.1,125.1,11.4,5.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,30.2,26.2,27.5,33.8,26.2,29.6,23.0,76.6,14.2,80.6,33.33,['rain'],0.0,0.0,15.1,17.6,303.1,1006.8,100.0,17.4,146.0,12.6,7.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.0,25.0,26.1,30.9,25.0,26.7,22.9,83.0,20.3,67.7,33.33,['rain'],0.0,0.0,14.0,10.1,287.3,1006.6,99.9,15.3,78.6,6.8,3.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,26.7,24.2,25.3,26.7,24.2,25.3,22.6,85.1,12.5,58.1,29.17,['rain'],0.0,0.0,37.4,19.4,238.9,1006.1,100.0,19.5,42.5,3.8,1.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,27.8,25.2,26.1,30.6,25.2,26.9,22.6,81.0,3.8,61.3,29.17,['rain'],0.0,0.0,43.6,24.8,237.3,1005.8,100.0,22.0,71.5,6.0,3.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-13,1734022800,26.5,24.0,25.1,26.5,24.0,25.1,22.8,87.6,38.4,54.8,29.17,['rain'],0.0,0.0,41.0,20.9,238.6,1006.1,100.0,15.8,63.5,5.6,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,27.1,24.3,25.2,29.6,24.3,25.3,22.5,85.2,4.5,67.7,25.0,['rain'],0.0,0.0,45.0,25.2,257.9,1006.1,98.6,20.2,98.6,8.4,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,26.4,23.9,24.9,26.4,23.9,24.9,22.9,88.7,16.7,58.1,33.33,['rain'],0.0,0.0,35.3,19.1,260.0,1006.5,98.8,20.9,64.3,5.7,4.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-16,1734282000,27.0,24.3,25.4,29.6,24.3,25.6,22.9,85.8,7.4,58.1,33.33,['rain'],0.0,0.0,41.8,20.5,259.9,1006.8,98.3,20.3,107.1,9.2,5.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,28.9,24.6,26.4,32.3,24.6,27.5,23.0,81.7,8.7,58.1,33.33,['rain'],0.0,0.0,34.2,20.5,257.7,1006.8,100.0,20.2,136.0,11.7,5.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-03,1733158800,27.5,24.9,25.8,30.2,24.9,26.0,22.8,83.4,11.8,87.1,33.33,['rain'],0.0,0.0,46.4,26.3,241.9,1008.8,100.0,20.6,42.8,2.3,3.0,10.0,05:28:55,1733178535,17:56:22,1733223382,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
